citing_publisher,citing_year,cited_name,cited_total,bipoc
Community Literacy Journal,2013,Barnett Berry,1,Latinx
Community Literacy Journal,2013,Bernadette Calafell,1,Asian American
Community Literacy Journal,2013,Beth Godbee,1,Asian American
Community Literacy Journal,2013,Betul Ozkan,1,White
Community Literacy Journal,2013,Carolyn Talarr,1,White
Community Literacy Journal,2013,Catherine Schryer,1,Asian American
Community Literacy Journal,2013,Charles Watters,1,White
Community Literacy Journal,2013,Charlotte Hogg,1,Latinx
Community Literacy Journal,2013,Christian R. Weisser,1,Asian American
Community Literacy Journal,2013,Christine Fuentes,1,Latinx
Community Literacy Journal,2013,Christine Mallozzi,1,White
Community Literacy Journal,2013,Christopher J. Keller,1,Asian American
Community Literacy Journal,2013,Daniel Cole,1,Asian American
Community Literacy Journal,2013,Daphne Greenberg,1,White
Community Literacy Journal,2013,David Orr,1,White
Community Literacy Journal,2013,David R. Russell,1,White
Community Literacy Journal,2013,Derek Owens,1,Latinx
Community Literacy Journal,2013,Diana George,1,Asian American
Community Literacy Journal,2013,Donald Kerwin,1,Asian American
Community Literacy Journal,2013,Dora Ramirez-Dhoore,1,White
Community Literacy Journal,2013,Dorothy Smith,1,Latinx
Community Literacy Journal,2013,Eileen E. Schell,1,White
Community Literacy Journal,2013,Emily Schnee,1,Latinx
Community Literacy Journal,2013,Emma Pérez,1,White
Community Literacy Journal,2013,Enriqueta LongauexyVásquez,1,Asian American
Community Literacy Journal,2013,Eric Cummins,1,White
Community Literacy Journal,2013,Erica Meiners,1,White
Community Literacy Journal,2013,Eve Sedgwick,1,Asian American
Community Literacy Journal,2013,Forrest Chisman,1,White
Community Literacy Journal,2013,Francisca Flores,1,Asian American
Community Literacy Journal,2013,Gema Matsuda,1,Asian American
Community Literacy Journal,2013,H. Alim,1,Latinx
Community Literacy Journal,2013,Harvey Graff,1,Latinx
Community Literacy Journal,2013,Inderpal Grewal,1,Asian American
Community Literacy Journal,2013,James Gee,1,Latinx
Community Literacy Journal,2013,Jarvis Masters,1,Latinx
Community Literacy Journal,2013,Jeffrey Grabill,1,White
Community Literacy Journal,2013,Jessica Enoch,1,White
Community Literacy Journal,2013,Jim Anderson,1,Latinx
Community Literacy Journal,2013,JoAnn Crandall,1,Asian American
Community Literacy Journal,2013,Jody Shipka,1,Asian American
Community Literacy Journal,2013,John Ackerman,1,Latinx
Community Literacy Journal,2013,John Paul Tassoni,1,Asian American
Community Literacy Journal,2013,José David Saldívar,1,Asian American
Community Literacy Journal,2013,Juan Guerra,1,White
Community Literacy Journal,2013,Judith Tannenbaum,1,White
Community Literacy Journal,2013,Karl Polanyi,1,Latinx
Community Literacy Journal,2013,Katrina Powell,1,White
Community Literacy Journal,2013,Kim Donehower,1,White
Community Literacy Journal,2013,Kirk Branch,1,White
Community Literacy Journal,2013,Lee Shulman,1,White
Community Literacy Journal,2013,Lester Faigley,1,Asian American
Community Literacy Journal,2013,Lewis Hyde,1,Asian American
Community Literacy Journal,2013,Linda MartínAlcoff,1,White
Community Literacy Journal,2013,Liz Suda,1,Latinx
Community Literacy Journal,2013,Lori Pompa,1,Latinx
Community Literacy Journal,2013,Luna Han,1,White
Community Literacy Journal,2013,Lynne Fitzpatrick,1,Latinx
Community Literacy Journal,2013,Maeve Duggan,1,Latinx
Community Literacy Journal,2013,Malea Powell,1,Asian American
Community Literacy Journal,2013,Margaret Finders,1,Latinx
Community Literacy Journal,2013,Maria Ceprano,1,White
Community Literacy Journal,2013,Marisela Márquez,1,Asian American
Community Literacy Journal,2013,Mary Ziegler,1,White
Community Literacy Journal,2013,Michael Patton,1,Asian American
Community Literacy Journal,2013,Michelde Certeau,1,Asian American
Community Literacy Journal,2013,Michelle Alexander,1,White
Community Literacy Journal,2013,Michelle Kells,1,White
Community Literacy Journal,2013,Nelson Maldonado-Torres,1,Latinx
Community Literacy Journal,2013,Oscar Castañeda,1,Asian American
Community Literacy Journal,2013,Otto Kirchheimer,1,Asian American
Community Literacy Journal,2013,Patricia Allen Shifferd,1,Asian American
Community Literacy Journal,2013,Paula Mathieu,1,White
Community Literacy Journal,2013,Paula Moya,1,White
Community Literacy Journal,2013,Qwo-Li Driskill,1,Asian American
Community Literacy Journal,2013,Ramon Martínez,1,Latinx
Community Literacy Journal,2013,Richard Kahn,1,Asian American
Community Literacy Journal,2013,Robert Brooke,1,White
Community Literacy Journal,2013,Robert Gaucher,1,Asian American
Community Literacy Journal,2013,Rosina Lippi-Green,1,Latinx
Community Literacy Journal,2013,Ruth Colvin,1,White
Community Literacy Journal,2013,Ruth Gilmore,1,Latinx
Community Literacy Journal,2013,Sandra Cortesi,1,Asian American
Community Literacy Journal,2013,Satya P. Mohanty,1,Asian American
Community Literacy Journal,2013,Sherry Mee Bell,1,White
Community Literacy Journal,2013,Sidney Dobrin,1,Asian American
Community Literacy Journal,2013,Sidney I. Dobrin,1,Asian American
Community Literacy Journal,2013,Spoon Jackson,1,Latinx
Community Literacy Journal,2013,Stephanie Vie,1,Asian American
Community Literacy Journal,2013,Stephanie White,1,White
Community Literacy Journal,2013,Stephen Hartnett,1,White
Community Literacy Journal,2013,Suresh Canagarajah,1,White
Community Literacy Journal,2013,Susan Hart,1,White
Community Literacy Journal,2013,Tabetha Adkins,1,Latinx
Community Literacy Journal,2013,Ted Lewellen,1,Latinx
Community Literacy Journal,2013,Terese Monberg,1,Latinx
Community Literacy Journal,2013,Thomas N. Huckin,1,Latinx
Community Literacy Journal,2013,Thomas Smith,1,White
Community Literacy Journal,2013,Urs Gasser,1,Latinx
Community Literacy Journal,2013,Victor Villanueva,1,White
Community Literacy Journal,2013,Victoria Purcell-Gates,1,Latinx
Community Literacy Journal,2013,Walter Mignolo,1,White
Community Literacy Journal,2013,Wendy Hesford,1,Latinx
Community Literacy Journal,2013,William Alexander,1,Asian American
Community Literacy Journal,2013,William Carney,1,Latinx
Community Literacy Journal,2013,nan ChicanaServiceActionCenter,1,Latinx
Community Literacy Journal,2013,nan Lorenzo-Wilson,1,White
Community Literacy Journal,2013,nan PasadenaBoardofComisiónFemenilMexicana,1,White
Community Literacy Journal,2013,nan U.S.CommitteeforRefugeesandImmigrants,1,Latinx
Community Literacy Journal,2013,nan UNHCR,1,Asian American
Community Literacy Journal,2014,Linda Flower,24,White
Community Literacy Journal,2014,Ellen Cushman,21,Asian American
Community Literacy Journal,2014,Elenore Long,12,Asian American
Community Literacy Journal,2014,Victoria Purcell-Gates,12,White
Community Literacy Journal,2014,John Dewey,11,White
Community Literacy Journal,2014,Stanley Fish,11,Latinx
Community Literacy Journal,2014,Paula Mathieu,10,Latinx
Community Literacy Journal,2014,Paulo Freire,10,Asian American
Community Literacy Journal,2014,Kristen Perry,9,White
Community Literacy Journal,2014,Lorraine Higgins,9,Asian American
Community Literacy Journal,2014,Patricia Bizzell,9,White
Community Literacy Journal,2014,Paul Feigenbaum,9,Asian American
Community Literacy Journal,2014,Thomas Deans,9,Asian American
Community Literacy Journal,2014,A Mattingly,8,Asian American
Community Literacy Journal,2014,Aaron Smith,8,Asian American
Community Literacy Journal,2014,Adam Banks,8,Asian American
Community Literacy Journal,2014,Amy C. Kimme Hea,8,Latinx
Community Literacy Journal,2014,Ann Watters,8,Asian American
Community Literacy Journal,2014,Bruce Herzberg,8,White
Community Literacy Journal,2014,Caroline Heller,8,Asian American
Community Literacy Journal,2014,David Perlmutter,8,Asian American
Community Literacy Journal,2014,Deborah Vriend Van Duinen,8,White
Community Literacy Journal,2014,Eli Goldblatt,8,White
Community Literacy Journal,2014,J. Stuckey,8,Asian American
Community Literacy Journal,2014,Jason Wirtz,8,Asian American
Community Literacy Journal,2014,Jeff Grabill,8,Latinx
Community Literacy Journal,2014,Jeffrey Grabill,8,Asian American
Community Literacy Journal,2014,Jeffrey T. Grabill,8,White
Community Literacy Journal,2014,Jennifer Day,8,Latinx
Community Literacy Journal,2014,Jill McKay Chrobak,8,Latinx
Community Literacy Journal,2014,Jim Ridolfo,8,Asian American
Community Literacy Journal,2014,Keith Morton,8,Latinx
Community Literacy Journal,2014,Kristi Fleckenstein,8,Asian American
Community Literacy Journal,2014,Kristine Blair,8,White
Community Literacy Journal,2014,Miranda Joseph,8,Latinx
Community Literacy Journal,2014,Robert Crooks,8,Asian American
Community Literacy Journal,2014,Ryan Gimarc,8,Latinx
Community Literacy Journal,2014,Stuart Selber,8,Asian American
Community Literacy Journal,2014,Ursula Howard,8,Asian American
Community Literacy Journal,2014,bell hooks,8,White
Community Literacy Journal,2014,Brian M. Hand,6,White
Community Literacy Journal,2014,Brian Street,6,White
Community Literacy Journal,2014,Catherine Mazak,6,White
Community Literacy Journal,2014,Linda M. Phillips,6,Asian American
Community Literacy Journal,2014,James Gee,5,Asian American
Community Literacy Journal,2014,Mary Hamilton,5,White
Community Literacy Journal,2014,Shirley Brice Heath,5,White
Community Literacy Journal,2014,Deborah Brandt,4,White
Community Literacy Journal,2014,Jane Addams,4,White
Community Literacy Journal,2014,Michael Warner,4,Asian American
Community Literacy Journal,2014,Mikhail Bakhtin,4,Latinx
Community Literacy Journal,2014,Ralph Cintron,4,White
Community Literacy Journal,2014,A. Gay L. Bisanz,3,White
Community Literacy Journal,2014,Adriana Briseno,3,Asian American
Community Literacy Journal,2014,Barbara J. Guzzetti,3,White
Community Literacy Journal,2014,Christian M. Matthiessen,3,Latinx
Community Literacy Journal,2014,Cynthia Shanahan,3,Latinx
Community Literacy Journal,2014,Donna E. Alvermann,3,Asian American
Community Literacy Journal,2014,Douglas Eyman,3,White
Community Literacy Journal,2014,Douglas Roberts,3,White
Community Literacy Journal,2014,Elizabeth Finkel,3,Asian American
Community Literacy Journal,2014,Elizabeth Moje,3,Asian American
Community Literacy Journal,2014,Erik Jacobson,3,Asian American
Community Literacy Journal,2014,Gaoming Zhang,3,Asian American
Community Literacy Journal,2014,Gay L. Bisanz,3,Asian American
Community Literacy Journal,2014,George DeBoer,3,Asian American
Community Literacy Journal,2014,Jack Holbrook,3,White
Community Literacy Journal,2014,Jamie Mikeska,3,Latinx
Community Literacy Journal,2014,Jane Smith,3,Latinx
Community Literacy Journal,2014,Jay Lemke,3,Asian American
Community Literacy Journal,2014,Jeffrey Bisanz,3,Asian American
Community Literacy Journal,2014,Ji-Eun Kim,3,Latinx
Community Literacy Journal,2014,Jodene Kersten,3,Asian American
Community Literacy Journal,2014,John M. Henderson,3,Asian American
Community Literacy Journal,2014,John Malcolm Swales,3,White
Community Literacy Journal,2014,John Rudolph,3,White
Community Literacy Journal,2014,Jonathan Osborne,3,Latinx
Community Literacy Journal,2014,Kalinka Velasco-Zárate,3,Latinx
Community Literacy Journal,2014,Kamila Rosolová,3,White
Community Literacy Journal,2014,Larry D. Yore,3,White
Community Literacy Journal,2014,LeeAnn M. Sutherland,3,Asian American
Community Literacy Journal,2014,Lev Vygotsky,3,White
Community Literacy Journal,2014,Marilyn K. Florence,3,Asian American
Community Literacy Journal,2014,Mario López,3,Asian American
Community Literacy Journal,2014,Marta Soler,3,Asian American
Community Literacy Journal,2014,Mary Hanrahan,3,Asian American
Community Literacy Journal,2014,Michael Higgins,3,Latinx
Community Literacy Journal,2014,Moonika Teppo,3,Asian American
Community Literacy Journal,2014,Noah Feinstein,3,Latinx
Community Literacy Journal,2014,Peter Medway,3,Asian American
Community Literacy Journal,2014,Rachel Scherr,3,White
Community Literacy Journal,2014,Reg Dennick,3,Latinx
Community Literacy Journal,2014,Rosemary Russ,3,White
Community Literacy Journal,2014,Scott F. Marion,3,Latinx
Community Literacy Journal,2014,Sophie C. Degener,3,Latinx
Community Literacy Journal,2014,Stephen P. Norris,3,Asian American
Community Literacy Journal,2014,Stephen Shapin,3,Asian American
Community Literacy Journal,2014,Thomas N. Huckin,3,Asian American
Community Literacy Journal,2014,Vaughan Prain,3,Latinx
Community Literacy Journal,2014,Victorial Purcell-Gates,3,White
Community Literacy Journal,2014,nan GullahGeecheeNation,3,White
Community Literacy Journal,2014,nan Talbert&Bright,3,Latinx
Community Literacy Journal,2014,Claire Taylor,2,Asian American
Community Literacy Journal,2014,David Fleming,2,White
Community Literacy Journal,2014,Julie A. Hatcher,2,Asian American
Community Literacy Journal,2014,Nancy Fraser,2,Asian American
Community Literacy Journal,2014,Robert Asen,2,Asian American
Community Literacy Journal,2014,Tania Mitchell,2,White
Community Literacy Journal,2014,Abraham Lincoln,1,White
Community Literacy Journal,2014,Adrian Wurr,1,Latinx
Community Literacy Journal,2014,Alexei Zadorojnyi,1,Asian American
Community Literacy Journal,2014,Alfred Bartlett,1,Asian American
Community Literacy Journal,2014,Allan Luke,1,Latinx
Community Literacy Journal,2014,Amy Wan,1,White
Community Literacy Journal,2014,Angela Davis,1,White
Community Literacy Journal,2014,Anne Winter,1,White
Community Literacy Journal,2014,Antonio Gramsci,1,Asian American
Community Literacy Journal,2014,Arthur Jensen,1,Latinx
Community Literacy Journal,2014,Barbara Jacoby,1,White
Community Literacy Journal,2014,Bob Faust,1,Latinx
Community Literacy Journal,2014,Bonnie Nardi,1,White
Community Literacy Journal,2014,Bridget O'Rourke,1,Latinx
Community Literacy Journal,2014,Bryan Warnick,1,Asian American
Community Literacy Journal,2014,C.A. Bowers,1,White
Community Literacy Journal,2014,Carolyn Miller,1,White
Community Literacy Journal,2014,Carolyn R. Miller,1,White
Community Literacy Journal,2014,Cassie Foss,1,Asian American
Community Literacy Journal,2014,Catherine Peaden,1,White
Community Literacy Journal,2014,Catherine Squires,1,Latinx
Community Literacy Journal,2014,Charlene Seigfried,1,Asian American
Community Literacy Journal,2014,Charles A. Norman,1,White
Community Literacy Journal,2014,Charles Murray,1,White
Community Literacy Journal,2014,Charlotte Hogg,1,White
Community Literacy Journal,2014,Charmion Gustke,1,White
Community Literacy Journal,2014,Cheryl Geisler,1,Latinx
Community Literacy Journal,2014,Cheryl Morgan,1,White
Community Literacy Journal,2014,Christina Matthiesen,1,White
Community Literacy Journal,2014,Christine Greenhow,1,White
Community Literacy Journal,2014,Christine Isager,1,Latinx
Community Literacy Journal,2014,Christopher Gallagher,1,Latinx
